__fact_key__,institution,period,publisher,journal_full_title,doi,is_hybrid,country,euro
INSERM,INSERM,2017,Springer Nature,Nature Communications,10.1038/ncomms15221,FALSE,FRA,3700
INSERM,INSERM,2017,Springer Nature,Nature Communications,10.1038/s41467-017-01599-w,FALSE,FRA,3700
INSERM,INSERM,2017,"Impact Journals, LLC",OncoTarget,10.18632/oncotarget.14749,FALSE,FRA,2694.25
INSERM,INSERM,2017,Springer Nature,Scientific Reports,10.1038/s41598-017-04438-6,FALSE,FRA,1305
INSERM,INSERM,2017,Ivyspring International Publisher,Theranostics,10.7150/thno.19551,FALSE,FRA,1474.33
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS Neglected Tropical Diseases,10.1371/journal.pntd.0005913,FALSE,FRA,2250
INSERM,INSERM,2017,Elsevier BV,Cell Reports,10.1016/j.celrep.2016.12.045,FALSE,FRA,4509.8
INSERM,INSERM,2017,Frontiers Media SA,Frontiers in Aging Neuroscience,10.3389/fnagi.2017.00406,FALSE,FRA,2116.5
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS Genetics,10.1371/journal.pgen.1007049,FALSE,FRA,1943.14
INSERM,INSERM,2017,Springer Nature,Scientific Reports,10.1038/srep39715,FALSE,FRA,1165
INSERM,INSERM,2017,Elsevier BV,Cell Reports,10.1016/j.celrep.2016.11.033,FALSE,FRA,4509.8
INSERM,INSERM,2017,Elsevier BV,Gastroenterology,10.1053/j.gastro.2017.11.003,TRUE,FRA,2691.18
INSERM,INSERM,2017,Spandidos Publications,International Journal of Molecular Medicine,10.3892/ijmm.2017.3257,TRUE,FRA,695
INSERM,INSERM,2017,"Impact Journals, LLC",OncoTarget,10.18632/oncotarget.17280,FALSE,FRA,2850
INSERM,INSERM,2017,Springer Nature,Scientific Reports,10.1038/srep46658,FALSE,FRA,1305
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0175336,FALSE,FRA,1495
INSERM,INSERM,2017,Springer Nature,Scientific Reports,10.1038/srep42243,FALSE,FRA,1305
INSERM,INSERM,2017,BMJ,Thorax,10.1136/thoraxjnl-2017-210298,TRUE,FRA,2200
INSERM,INSERM,2017,Frontiers Media SA,Frontiers in Behavioral Neuroscience,10.3389/fnbeh.2017.00109,FALSE,FRA,2490
INSERM,INSERM,2017,Springer Nature,Scientific Reports,10.1038/s41598-017-07764-x,FALSE,FRA,1305
INSERM,INSERM,2017,Ivyspring International Publisher,Theranostics,10.7150/thno.13757,FALSE,FRA,2500
INSERM,INSERM,2017,Ivyspring International Publisher,Theranostics,10.7150/thno.19154,FALSE,FRA,2500
INSERM,INSERM,2017,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2017.00992,FALSE,FRA,2490
INSERM,INSERM,2017,Elsevier BV,JACC Cardiovascular Imaging,10.1016/j.jcmg.2017.05.021,TRUE,FRA,2691.18
INSERM,INSERM,2017,Springer Nature,Scientific Reports,10.1038/s41598-017-00946-7,FALSE,FRA,1305
INSERM,INSERM,2017,Springer Nature,Scientific Reports,10.1038/s41598-017-06474-8,FALSE,FRA,1305
INSERM,INSERM,2017,Elsevier BV,Ultrasound in Medicine & Biology,10.1016/j.ultrasmedbio.2017.03.011,TRUE,FRA,1345.59
INSERM,INSERM,2017,MDPI AG,International Journal of Molecular Sciences,10.3390/ijms18112319,FALSE,FRA,1750
INSERM,INSERM,2017,Springer Nature,Gene Therapy,10.1038/gt.2017.29,TRUE,FRA,2600
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0170365,FALSE,FRA,1495
INSERM,INSERM,2017,Informa UK Limited,Emerging Microbes & Infections,10.1038/emi.2017.47,FALSE,FRA,850
INSERM,INSERM,2017,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2017.00613,FALSE,FRA,2116.5
INSERM,INSERM,2017,American Society for Clinical Investigation,JCI Insight,10.1172/jci.insight.92264,FALSE,FRA,3500
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0178060,FALSE,FRA,1344
INSERM,INSERM,2017,Hindawi Publishing Corporation,Stem Cells International,10.1155/2017/9303598,FALSE,FRA,1674.48
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS Pathogens,10.1371/journal.ppat.1006113,FALSE,FRA,2250
INSERM,INSERM,2017,Hindawi Publishing Corporation,Oxidative Medicine and Cellular Longevity,10.1155/2017/5716409,FALSE,FRA,2000
INSERM,INSERM,2017,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,10.1073/pnas.1706236114,TRUE,FRA,1100
INSERM,INSERM,2017,Frontiers Media SA,Frontiers in Psychology,10.3389/fpsyg.2017.00442,FALSE,FRA,2348.59
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0179849,FALSE,FRA,1341.52
INSERM,INSERM,2017,e-Century Publishing Corporation,American Journal of Cancer Research,NA,FALSE,FRA,1598
INSERM,INSERM,2017,Wiley-Blackwell,STEM CELLS Translational Medicine,10.1002/sctm.17-0133,FALSE,FRA,1591
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0171645,FALSE,FRA,1495
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0176288,FALSE,FRA,1495
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0178447,FALSE,FRA,1495
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0184420,FALSE,FRA,1495
INSERM,INSERM,2017,American Society for Clinical Investigation,JCI Insight,10.1172/jci.insight.91872,FALSE,FRA,3305.6
INSERM,INSERM,2017,Springer Nature,BMC Medical Genetics,10.1186/s12881-017-0407-6,FALSE,FRA,1800
INSERM,INSERM,2017,Springer Nature,Journal of Ovarian Research,10.1186/s13048-017-0345-0,FALSE,FRA,1483.25
INSERM,INSERM,2017,"Impact Journals, LLC",OncoTarget,10.18632/oncotarget.18968,FALSE,FRA,2558.55
INSERM,INSERM,2017,Springer Nature,Scientific Reports,10.1038/s41598-017-04838-8,FALSE,FRA,1305
INSERM,INSERM,2017,Springer Nature,Scientific Reports,10.1038/s41598-017-01777-2,FALSE,FRA,1305
INSERM,INSERM,2017,American Society of Hematology,Blood Advances,10.1182/bloodadvances.2017005538,FALSE,FRA,2860.41
INSERM,INSERM,2017,American Society of Hematology,Blood Advances,10.1182/bloodadvances.2017004960,FALSE,FRA,2601.33
INSERM,INSERM,2017,Informa UK Limited,Journal of Extracellular Vesicles,10.1080/20013078.2017.1305677,FALSE,FRA,2000
INSERM,INSERM,2017,Wiley-Blackwell,STEM CELLS Translational Medicine,10.1002/sctm.17-0098,FALSE,FRA,1591
INSERM,INSERM,2017,"eLife Sciences Publications, Ltd",eLife,10.7554/elife.23194,FALSE,FRA,2500
INSERM,INSERM,2017,Oxford University Press (OUP),Nucleic Acids Research,10.1093/nar/gkx1092,FALSE,FRA,2130
INSERM,INSERM,2017,Oxford University Press (OUP),Nucleic Acids Research,10.1093/nar/gkx314,FALSE,FRA,1725.3
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0187818,FALSE,FRA,1495
INSERM,INSERM,2017,Springer Nature,Scientific Reports,10.1038/s41598-017-14969-7,FALSE,FRA,1305
INSERM,INSERM,2017,Frontiers Media SA,Frontiers in Molecular Neuroscience,10.3389/fnmol.2017.00211,FALSE,FRA,1899.21
INSERM,INSERM,2017,Springer Nature,International Journal of Pediatric Endocrinology,10.1186/s13633-016-0031-9,FALSE,FRA,1558.71
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0170658,FALSE,FRA,1414.5
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0185848,FALSE,FRA,1267.57
INSERM,INSERM,2017,Springer Nature,Scientific Reports,10.1038/srep46311,FALSE,FRA,1566
INSERM,INSERM,2017,Ovid Technologies (Wolters Kluwer Health),Critical Care Medicine,10.1097/ccm.0000000000002379,TRUE,FRA,3002.69
INSERM,INSERM,2017,Hindawi Publishing Corporation,Neural Plasticity,10.1155/2017/2545736,FALSE,FRA,2000
INSERM,INSERM,2017,Elsevier BV,NeuroImage Clinical,10.1016/j.nicl.2017.03.017,FALSE,FRA,1412.87
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0178886,FALSE,FRA,1495
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0184630,FALSE,FRA,1495
INSERM,INSERM,2017,Springer Nature,Stem Cell Research & Therapy,10.1186/s13287-017-0702-3,FALSE,FRA,1559.5
INSERM,INSERM,2017,Springer Nature,Scientific Reports,10.1038/s41598-017-14874-z,FALSE,FRA,1305
INSERM,INSERM,2017,Springer Nature,Scientific Reports,10.1038/s41598-017-00388-1,FALSE,FRA,1305
INSERM,INSERM,2017,Springer Nature,Scientific Reports,10.1038/s41598-017-01198-1,FALSE,FRA,1305
INSERM,INSERM,2017,Springer Nature,BMC Public Health,10.1186/s12889-016-4007-8,FALSE,FRA,1483.25
INSERM,INSERM,2017,Spandidos Publications,Oncology Reports,10.3892/or.2017.5882,TRUE,FRA,2300
INSERM,INSERM,2017,MDPI AG,International Journal of Molecular Sciences,10.3390/ijms18091892,FALSE,FRA,1800
INSERM,INSERM,2017,Springer Nature,International Journal of Obesity,10.1038/ijo.2017.179,TRUE,FRA,3000
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0172995,FALSE,FRA,1495
INSERM,INSERM,2017,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0181840,FALSE,FRA,1495
INSERM,INSERM,2017,Elsevier BV,EBioMedicine,10.1016/j.ebiom.2017.04.031,FALSE,FRA,2691.18
INSERM,INSERM,2017,Frontiers Media SA,Frontiers in Microbiology,10.3389/fmicb.2017.00899,FALSE,FRA,2116.5
INSERM,INSERM,2017,Wiley-Blackwell,MicrobiologyOpen,10.1002/mbo3.458,FALSE,FRA,1820
INSERM,INSERM,2017,Springer Nature,Harm Reduction Journal,10.1186/s12954-017-0181-y,FALSE,FRA,1995
INSERM,INSERM,2017,Springer Nature,BMC Genetics,10.1186/s12863-017-0486-6,FALSE,FRA,1451
INSERM,INSERM,2017,Springer Nature,Scientific Reports,10.1038/s41598-017-01058-y,FALSE,FRA,1305
INSERM,INSERM,2017,Springer Nature,BMC Public Health,10.1186/s12889-017-4967-3,FALSE,FRA,1800
INSERM,INSERM,2017,Springer Nature,Scientific Reports,10.1038/srep39384,FALSE,FRA,1305
INSERM,INSERM,2018,"Impact Journals, LLC",OncoTarget,10.18632/oncotarget.24598,FALSE,FRA,3400
INSERM,INSERM,2018,Springer Nature,Nature Communications,10.1038/s41467-018-04461-9,FALSE,FRA,3850
INSERM,INSERM,2018,MDPI AG,International Journal of Molecular Sciences,10.3390/ijms19113388,FALSE,FRA,1568.2
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-24282-6,FALSE,FRA,1370
INSERM,INSERM,2018,MDPI AG,International Journal of Molecular Sciences,10.3390/ijms19020454,FALSE,FRA,1550.27
INSERM,INSERM,2018,Hindawi Publishing Corporation,BioMed Research International,10.1155/2018/9206257,FALSE,FRA,1950
INSERM,INSERM,2018,Oxford University Press (OUP),International Journal of Neuropsychopharmacology,10.1093/ijnp/pyy043,FALSE,FRA,1732
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Molecular Neuroscience,10.3389/fnmol.2018.00457,FALSE,FRA,2155
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Microbiology,10.3389/fmicb.2018.01467,FALSE,FRA,2950
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Microbiology,10.3389/fmicb.2018.02483,FALSE,FRA,2950
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Microbiology,10.3389/fmicb.2018.02579,FALSE,FRA,2655
INSERM,INSERM,2018,Oxford University Press (OUP),Nucleic Acids Research,10.1093/nar/gkx852,FALSE,FRA,2130
INSERM,INSERM,2018,Elsevier BV,Molecular Metabolism,10.1016/j.molmet.2018.04.002,FALSE,FRA,2120.93
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Pharmacology,10.3389/fphar.2018.00527,FALSE,FRA,2490
INSERM,INSERM,2018,MDPI AG,Cancers,10.3390/cancers10110439,FALSE,FRA,874.61
INSERM,INSERM,2018,Baishideng Publishing Group Inc.,World Journal of Hepatology,10.4254/wjh.v10.i11.856,FALSE,FRA,1223
INSERM,INSERM,2018,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0193300,FALSE,FRA,1495
INSERM,INSERM,2018,Elsevier BV,International Journal of Infectious Diseases,10.1016/j.ijid.2018.06.022,FALSE,FRA,1546.51
INSERM,INSERM,2018,"Life Science Alliance, LLC",Life Science Alliance,10.26508/lsa.201800148,FALSE,FRA,2080.42
INSERM,INSERM,2018,Springer Nature,Genetics in Medicine,10.1038/s41436-018-0066-9,TRUE,FRA,3000
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-017-14570-y,FALSE,FRA,1305
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-017-14596-2,FALSE,FRA,1305
INSERM,INSERM,2018,MDPI AG,Cells,10.3390/cells7090137,FALSE,FRA,490.88
INSERM,INSERM,2018,American Society for Clinical Investigation,JCI Insight,10.1172/jci.insight.98081,FALSE,FRA,3500
INSERM,INSERM,2018,Elsevier BV,Journal of Hepatology,10.1016/j.jhep.2018.06.022,TRUE,FRA,2851.16
INSERM,INSERM,2018,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0204861,FALSE,FRA,1595
INSERM,INSERM,2018,Public Library of Science (PLoS),PLOS Pathogens,10.1371/journal.ppat.1007360,FALSE,FRA,2250
INSERM,INSERM,2018,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0198226,FALSE,FRA,1495
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2018.01750,FALSE,FRA,2655
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Microbiology,10.3389/fmicb.2018.02258,FALSE,FRA,2950
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Microbiology,10.3389/fmicb.2018.02617,FALSE,FRA,2566.5
INSERM,INSERM,2018,American Society for Microbiology,mBio,10.1128/mbio.02052-17,FALSE,FRA,2510
INSERM,INSERM,2018,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0194188,FALSE,FRA,1495
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Physiology,10.3389/fphys.2018.01403,FALSE,FRA,2950
INSERM,INSERM,2018,IOS Press,Journal of Alzheimer's Disease,10.3233/jad-179920,TRUE,FRA,1250
INSERM,INSERM,2018,Elsevier BV,"Alzheimer's & Dementia Diagnosis, Assessment & Disease Monitoring",10.1016/j.dadm.2018.02.008,FALSE,FRA,1884
INSERM,INSERM,2018,"Impact Journals, LLC",OncoTarget,10.18632/oncotarget.26084,FALSE,FRA,3400
INSERM,INSERM,2018,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0173801,FALSE,FRA,1495
INSERM,INSERM,2018,Elsevier BV,Developmental Cognitive Neuroscience,10.1016/j.dcn.2018.01.001,FALSE,FRA,1391.86
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Endocrinology,10.3389/fendo.2018.00598,FALSE,FRA,2241
INSERM,INSERM,2018,Springer Nature,Trials,10.1186/s13063-018-2483-0,FALSE,FRA,1800
INSERM,INSERM,2018,IOS Press,Journal of Alzheimer's Disease,10.3233/jad-170914,TRUE,FRA,1500
INSERM,INSERM,2018,Springer Nature,Cell Death and Disease,10.1038/s41419-018-0340-4,FALSE,FRA,2600
INSERM,INSERM,2018,MDPI AG,International Journal of Molecular Sciences,10.3390/ijms19030650,FALSE,FRA,1562.74
INSERM,INSERM,2018,MDPI AG,Cancers,10.3390/cancers10050140,FALSE,FRA,710.23
INSERM,INSERM,2018,MDPI AG,Cancers,10.3390/cancers10080254,FALSE,FRA,858.97
INSERM,INSERM,2018,"Impact Journals, LLC",OncoTarget,10.18632/oncotarget.24031,FALSE,FRA,3400
INSERM,INSERM,2018,Springer Nature,Journal of Translational Medicine,10.1186/s12967-018-1632-2,FALSE,FRA,1538.25
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Molecular Neuroscience,10.3389/fnmol.2018.00321,FALSE,FRA,2655
INSERM,INSERM,2018,Wiley-Blackwell,Alzheimer's & Dementia Translational Research & Clinical Interventions,10.1016/j.trci.2018.10.011,FALSE,FRA,1720
INSERM,INSERM,2018,Springer Nature,Molecular Neurodegeneration,10.1186/s13024-017-0160-5,FALSE,FRA,2213
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Medicine,10.3389/fmed.2018.00195,FALSE,FRA,1710
INSERM,INSERM,2018,Springer Nature,Translational Psychiatry,10.1038/s41398-018-0291-7,FALSE,FRA,2940
INSERM,INSERM,2018,Springer Nature,Acta Neuropathologica Communications,10.1186/s40478-018-0639-5,FALSE,FRA,1265
INSERM,INSERM,2018,Springer Nature,Acta Neuropathologica Communications,10.1186/s40478-018-0610-5,FALSE,FRA,1518
INSERM,INSERM,2018,Elsevier BV,MethodsX,10.1016/j.mex.2018.03.002,FALSE,FRA,486.05
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-21422-w,FALSE,FRA,1370
INSERM,INSERM,2018,Springer Nature,Gut Pathogens,10.1186/s13099-018-0277-2,FALSE,FRA,2020
INSERM,INSERM,2018,Springer Nature,BMC Pharmacology and Toxicology,10.1186/s40360-018-0273-7,FALSE,FRA,1800
INSERM,INSERM,2018,Elsevier BV,CMGH Cellular and Molecular Gastroenterology and Hepatology,10.1016/j.jcmgh.2018.09.012,FALSE,FRA,1060.47
INSERM,INSERM,2018,Springer Nature,Psychological Research,10.1007/s00426-018-1053-0,TRUE,FRA,2200
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-33916-8,FALSE,FRA,1370
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-37434-5,FALSE,FRA,1370
INSERM,INSERM,2018,Elsevier BV,Cortex,10.1016/j.cortex.2018.02.009,TRUE,FRA,2651.16
INSERM,INSERM,2018,SAGE Publications,Psychological Science,10.1177/0956797618795679,TRUE,FRA,3000
INSERM,INSERM,2018,Society for Neuroscience,eNeuro,10.1523/eneuro.0141-18.2018,FALSE,FRA,1975
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-31781-z,FALSE,FRA,1370
INSERM,INSERM,2018,Ovid Technologies (Wolters Kluwer Health),Neurology Neuroimmunology & Neuroinflammation,10.1212/nxi.0000000000000469,FALSE,FRA,2924.44
INSERM,INSERM,2018,MDPI AG,Toxins,10.3390/toxins9110364,FALSE,FRA,1333.29
INSERM,INSERM,2018,"Impact Journals, LLC",OncoTarget,10.18632/oncotarget.25700,FALSE,FRA,3400
INSERM,INSERM,2018,Elsevier BV,Stem Cell Reports,10.1016/j.stemcr.2018.11.024,FALSE,FRA,3020
INSERM,INSERM,2018,MDPI AG,Cells,10.3390/cells7080112,FALSE,FRA,600
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-21064-y,FALSE,FRA,1370
INSERM,INSERM,2018,Springer Nature,Cell Death and Differentiation,10.1038/s41418-017-0012-4,TRUE,FRA,2730
INSERM,INSERM,2018,Springer Nature,Nature Communications,10.1038/s41467-018-06988-3,FALSE,FRA,3850
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-23525-w,FALSE,FRA,1370
INSERM,INSERM,2018,Springer Nature,BMC Cell Biology,10.1186/s12860-018-0164-1,FALSE,FRA,1451
INSERM,INSERM,2018,MDPI AG,Cancers,10.3390/cancers10110452,FALSE,FRA,630.23
INSERM,INSERM,2018,MDPI AG,Cancers,10.3390/cancers10100390,FALSE,FRA,784.74
INSERM,INSERM,2018,BMJ,Gut,10.1136/gutjnl-2018-317570,TRUE,FRA,3150
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-23891-5,FALSE,FRA,1370
INSERM,INSERM,2018,MDPI AG,Toxins,10.3390/toxins10050204,FALSE,FRA,167.31
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-30055-y,FALSE,FRA,1370
INSERM,INSERM,2018,MDPI AG,Toxins,10.3390/toxins10040151,FALSE,FRA,1273.16
INSERM,INSERM,2018,Springer Nature,Nature Communications,10.1038/s41467-017-02682-y,FALSE,FRA,3700
INSERM,INSERM,2018,Public Library of Science (PLoS),PLOS Pathogens,10.1371/journal.ppat.1007158,FALSE,FRA,2250
INSERM,INSERM,2018,MDPI AG,Viruses,10.3390/v10010001,FALSE,FRA,1500
INSERM,INSERM,2018,MDPI AG,Viruses,10.3390/v10120691,FALSE,FRA,1500
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2018.00704,FALSE,FRA,2386.25
INSERM,INSERM,2018,"eLife Sciences Publications, Ltd",eLife,10.7554/elife.34273,FALSE,FRA,2161
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-32134-6,FALSE,FRA,1370
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-33939-1,FALSE,FRA,1370
INSERM,INSERM,2018,Elsevier BV,Cell Reports,10.1016/j.celrep.2018.02.030,FALSE,FRA,4418.61
INSERM,INSERM,2018,Elsevier BV,Stem Cell Reports,10.1016/j.stemcr.2018.08.006,FALSE,FRA,2651.16
INSERM,INSERM,2018,Oxford University Press (OUP),Cerebral Cortex,10.1093/cercor/bhy125,TRUE,FRA,2730
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Neuroscience,10.3389/fnins.2017.00753,FALSE,FRA,2116.5
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Neuroscience,10.3389/fnins.2018.00119,FALSE,FRA,2116.5
INSERM,INSERM,2018,Elsevier BV,Cell Reports,10.1016/j.celrep.2018.08.069,FALSE,FRA,4418.61
INSERM,INSERM,2018,EMBO,EMBO Molecular Medicine,10.15252/emmm.201708515,FALSE,FRA,3300
INSERM,INSERM,2018,Springer Nature,Nature Communications,10.1038/s41467-018-05869-z,FALSE,FRA,3850
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-31759-x,FALSE,FRA,1370
INSERM,INSERM,2018,"eLife Sciences Publications, Ltd",eLife,10.7554/elife.36607,FALSE,FRA,2500
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-28082-w,FALSE,FRA,1370
INSERM,INSERM,2018,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0194422,FALSE,FRA,1250.57
INSERM,INSERM,2018,Wiley-Blackwell,FEBS Open Bio,10.1002/2211-5463.12562,FALSE,FRA,1199
INSERM,INSERM,2018,Oxford University Press (OUP),Nucleic Acids Research,10.1093/nar/gky034,FALSE,FRA,1050
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-21287-z,FALSE,FRA,1370
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-20838-8,FALSE,FRA,1370
INSERM,INSERM,2018,Springer Nature,Nature Communications,10.1038/s41467-018-03496-2,FALSE,FRA,3700
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-017-10339-5,FALSE,FRA,1370
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-34365-z,FALSE,FRA,1370
INSERM,INSERM,2018,Springer Nature,Cell Death and Disease,10.1038/s41419-018-0603-0,FALSE,FRA,2730
INSERM,INSERM,2018,Springer Nature,npj Genomic Medicine,10.1038/s41525-018-0069-0,FALSE,FRA,2570
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-31361-1,FALSE,FRA,1370
INSERM,INSERM,2018,Public Library of Science (PLoS),PLOS Genetics,10.1371/journal.pgen.1007627,FALSE,FRA,750
INSERM,INSERM,2018,MDPI AG,International Journal of Molecular Sciences,10.3390/ijms19010038,FALSE,FRA,1545.21
INSERM,INSERM,2018,MDPI AG,Biomolecules,10.3390/biom8040100,FALSE,FRA,580.13
INSERM,INSERM,2018,Joule Inc.,Journal of Psychiatry & Neuroscience,10.1503/jpn.180026,FALSE,FRA,1850
INSERM,INSERM,2018,Aging and Disease,Aging and Disease,10.14336/ad.2018.0329,FALSE,FRA,2000
INSERM,INSERM,2018,Ivyspring International Publisher,Theranostics,10.7150/thno.25149,FALSE,FRA,1579.19
INSERM,INSERM,2018,Ivyspring International Publisher,Theranostics,10.7150/thno.29313,FALSE,FRA,1745.97
INSERM,INSERM,2018,"Impact Journals, LLC",OncoTarget,10.18632/oncotarget.24303,FALSE,FRA,2890.62
INSERM,INSERM,2018,Hindawi Publishing Corporation,Neural Plasticity,10.1155/2018/5056279,FALSE,FRA,2000
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Neuroscience,10.3389/fnins.2018.00739,FALSE,FRA,1850
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Cellular Neuroscience,10.3389/fncel.2018.00407,FALSE,FRA,2950
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Neuroscience,10.3389/fnins.2018.00248,FALSE,FRA,1327.5
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2017.02001,FALSE,FRA,2496.36
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Veterinary Science,10.3389/fvets.2018.00014,FALSE,FRA,807.5
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Neuroscience,10.3389/fnins.2018.00084,FALSE,FRA,1058.25
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Behavioral Neuroscience,10.3389/fnbeh.2018.00310,FALSE,FRA,1327.5
INSERM,INSERM,2018,Frontiers Media SA,Frontiers in Cellular Neuroscience,10.3389/fncel.2018.00173,FALSE,FRA,2655
INSERM,INSERM,2018,Elsevier BV,Virology,10.1016/j.virol.2017.12.003,TRUE,FRA,2076.74
INSERM,INSERM,2018,BMJ,BMJ Open,10.1136/bmjopen-2017-018180,FALSE,FRA,1350
INSERM,INSERM,2018,Springer Nature,Trials,10.1186/s13063-018-3093-6,FALSE,FRA,1800
INSERM,INSERM,2018,Springer Nature,Parasites & Vectors,10.1186/s13071-018-2741-8,FALSE,FRA,1745
INSERM,INSERM,2018,Springer Nature,BMC Genomics,10.1186/s12864-017-3985-y,FALSE,FRA,1370
INSERM,INSERM,2018,American Chemical Society (ACS),ACS Synthetic Biology,10.1021/acssynbio.8b00016,TRUE,FRA,2033.98
INSERM,INSERM,2018,Wiley-Blackwell,Immunological Reviews,10.1111/imr.12707,TRUE,FRA,2866.4
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-27372-7,FALSE,FRA,1305
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-017-18433-4,FALSE,FRA,1305
INSERM,INSERM,2018,Springer Nature,Scientific Reports,10.1038/s41598-018-31765-z,FALSE,FRA,1370
INSERM,INSERM,2018,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0185400,FALSE,FRA,1224.09
INSERM,INSERM,2018,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0195876,FALSE,FRA,1219.39
INSERM,INSERM,2018,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0207881,FALSE,FRA,1401.82
